Date,CASH
2024-12-23,0.006248177454523329
2024-12-24,0.010259191658821276
2024-12-26,0.0050776070732818646
2024-12-27,-0.01621897969565267
2024-12-30,0.0033781283705340837
2024-12-31,-0.009023571927086915
2025-01-02,-0.014541971864529435
2025-01-03,0.01751478824933872
2025-01-06,0.009758923681311593
2025-01-07,-0.0006713175022342588
2025-01-08,0.00040316395749195877
2025-01-10,-0.030612482042833955
2025-01-13,0.007340743523968518
2025-01-14,0.04056112665092537
2025-01-15,0.02100947576450163
2025-01-16,-0.005306177430096537
2025-01-17,0.011449512987886434
2025-01-21,0.00887580930886589
2025-01-22,-0.014280393552353776
2025-01-23,0.02056671325196313
2025-01-24,0.011026507455616175
2025-01-27,0.004136830125832214
2025-01-28,-0.00024965799913889697
2025-01-29,-0.012112919120831345
2025-01-30,0.016812102800965123
2025-01-31,-0.008826492235329941
2025-02-03,-0.007148896666454685
2025-02-04,0.008084792161599408
2025-02-05,0.01929794774788962
2025-02-06,0.0024589916185249194
2025-02-07,-0.024037315422171135
2025-02-10,-0.01093238545955777
2025-02-11,0.030999956114833527
2025-02-12,-0.029081954606347216
2025-02-13,0.01853018882468982
2025-02-14,0.0
2025-02-18,0.01607479825140401
2025-02-19,-0.005273464394558003
2025-02-20,-0.015534487188554658
2025-02-21,-0.029555426003480267
2025-02-24,-0.011614592532506185
2025-02-25,0.010837078325843352
2025-02-26,0.0006459979634740876
2025-02-27,-0.004776112438248381
2025-02-28,0.005317777750625252
2025-03-03,-0.01857819598003707
2025-03-04,-0.02997242585149673
2025-03-05,-0.010028399162628987
2025-03-06,-0.003969984339190269
2025-03-07,-0.007284033736577267
2025-03-10,-0.014952456631799893
2025-03-11,-0.01363298992598827
2025-03-12,0.017098693040279667
2025-03-13,-0.01948684383474919
2025-03-14,0.028024016208073377
2025-03-17,0.001947148521702191
2025-03-18,0.003747871722644014
2025-03-19,0.018807832791885692
2025-03-20,-0.005972565407429742
2025-03-21,0.012563410434945688
2025-03-24,0.015643827613506245
2025-03-25,-0.001593428153097931
2025-03-26,0.0014630329947378229
2025-03-27,-0.0030545353273395692
2025-03-28,-0.031304184878461205
2025-03-31,0.003162906303794788
2025-04-01,0.013433856793936716
2025-04-02,0.020289386058302883
2025-04-03,-0.0760969366348776
2025-04-04,-0.03099468035685693
2025-04-07,0.0016291001210888556
2025-04-08,-0.00133044417916528
2025-04-09,0.04115459377930297
2025-04-10,-0.04450438007216795
2025-04-11,0.008779678552628178
2025-04-14,0.02360236231362589
2025-04-15,0.013402489063621514
2025-04-16,0.002559695387759353
2025-04-17,-0.002411378161459865
2025-04-21,-0.0002843580852917027
2025-04-22,0.059166462109365936
2025-04-23,0.06015855230986755
2025-04-24,0.004686495886774056
2025-04-25,-0.004538522149273305
2025-04-28,0.007978527996867157
2025-04-29,0.006910566994794198
2025-04-30,-0.00960818423310772
2025-05-01,0.006677557426482794
2025-05-02,0.024280361131995942
2025-05-05,-0.00024445940337314287
2025-05-06,-0.005744236306925998
2025-05-07,0.007990151435323778
2025-05-08,0.008780473417350665
2025-05-09,-0.005681738274383008
2025-05-12,0.010091050599299267
2025-05-13,-0.01299945204954478
2025-05-14,-0.013658534946280443
2025-05-15,0.003338332599483129
2025-05-16,0.0034504942030093577
2025-05-19,-0.003438629232775381
2025-05-20,-0.005422137808692384
2025-05-21,-0.03147077585651825
2025-05-22,-0.007419614236847449
2025-05-23,-0.0039953879034955175
2025-05-27,0.013069484217630878
2025-05-28,-0.013284094963902149
2025-05-29,0.009838342696838032
2025-05-30,0.0005127266284075116
2025-06-02,-0.00960923697992666
2025-06-03,0.009572962788665373
2025-06-04,-0.021399239188724217
2025-06-05,-0.0028806547656927695
2025-06-06,0.02193035398711274
2025-06-09,-0.009123659731661071
2025-06-10,0.003760903379095959
2025-06-11,-0.005555498422603167
2025-06-12,-0.013511812345264551
2025-06-13,-0.019899810478955393
2025-06-16,-0.00295812894616021
2025-06-17,-0.010923798608567514
2025-06-18,-0.005863144691710898
2025-06-20,0.0028802544896187054
2025-06-23,0.04171226053868282
2025-06-24,0.002494498787694921
2025-06-25,0.008381282180417449
2025-06-26,0.02545446707242527
2025-06-27,0.016337503016180532
2025-06-30,-0.014080912133617618
2025-07-01,0.030838980829062335
2025-07-02,0.012506214001344329
2025-07-03,0.0018164678388312705
2025-07-07,0.0024174424184040255
2025-07-08,0.007958468764416526
2025-07-09,0.0019142034260215546
2025-07-10,0.0011940000810977125
2025-07-11,-0.012641635520489136
2025-07-14,0.010025466929114879
2025-07-15,-0.026309569630775465
2025-07-16,0.0014738214219554013
2025-07-17,0.012877076355866102
2025-07-18,-0.020099212036208236
2025-07-21,-0.005807551082822382
2025-07-22,0.0002486786097040117
2025-07-23,0.0027334541063490647
2025-07-24,-0.006815196313517791
2025-07-25,0.00062362386443926
2025-07-28,0.0008728153865755761
2025-07-29,-0.031767663100442545
2025-07-30,-0.012480703873868904
2025-07-31,-0.014592888865414433
2025-08-01,-0.011106670312795774
2025-08-04,-0.003610141161724867
2025-08-05,0.0008052971845287082
2025-08-06,-0.010458593640153668
2025-08-07,-0.020054300754711485
2025-08-08,0.020602934718876753
2025-08-11,-0.0006773980949538183
2025-08-12,0.021013886585985464
2025-08-13,0.02204235044061842
2025-08-14,-0.004287357596527874
2025-08-15,-0.01748434631253004
2025-08-18,0.0014608479642441718
2025-08-19,-0.0007956914802387249
2025-08-20,0.005308631047604484
2025-08-21,-0.007788725986242473
2025-08-22,0.047631627579817426
2025-08-25,-0.003810009865247488
2025-08-26,0.010708789360948767
2025-08-27,0.009712382390325347
2025-08-28,0.0008744508526039585
2025-08-29,-0.008112724697281193
2025-09-02,-0.006417606184770608
2025-09-03,-0.01608400339923899
2025-09-04,0.008881368186721028
2025-09-05,-0.02526148418721319
2025-09-08,0.006151799242850808
2025-09-09,-0.002992069637383521
2025-09-10,-0.0018280141750188772
2025-09-11,0.0
2025-09-12,-0.011510675129371095
2025-09-15,-0.005822559114156967
2025-09-16,-0.006788072867323636
2025-09-17,0.014741307774672086
2025-09-18,0.01769664322107989
2025-09-19,-0.009472952396388234
2025-09-22,0.012838884422702312
2025-09-23,-0.02056650352236855
2025-09-24,-0.009640793746066967
2025-09-25,0.002400406815443068
2025-09-26,0.011573776789544743
2025-09-29,-0.01512372881628532
2025-09-30,-0.011750550177112018
2025-10-01,-0.005134558035656656
2025-10-02,-0.0012222683718905447
2025-10-03,0.0016319280417538273
2025-10-06,0.004615726572497536
2025-10-07,0.0070269365211366175
2025-10-08,-0.0012076706265558013
2025-10-09,-0.004836831518490237
2025-10-10,-0.024841199718403817
2025-10-13,0.02312050338680871
2025-10-14,0.04086599476181485
2025-10-15,-0.017550641258525013
2025-10-16,-0.07688233850707582
2025-10-17,0.020785496993185992
2025-10-20,0.01081308523067892
2025-10-21,-0.003195376722820553
2025-10-22,-0.00013934235521817495
2025-10-23,-0.008363624275542492
2025-10-24,0.005201164782415502
2025-10-27,-0.018738815467261527
2025-10-28,-0.013965862773552162
2025-10-29,-0.016331913099732698
2025-10-30,0.007493321967903865
2025-10-31,-0.00743758971351538
2025-11-03,-0.008374928895874323
2025-11-04,-0.006964170497426703
2025-11-05,0.007759007277718943
2025-11-06,0.0007402533497566921
2025-11-07,0.016126626411262057
2025-11-10,0.008444896936198543
2025-11-11,-0.003465108548680318
2025-11-12,0.006664828307192172
2025-11-13,-0.010362738191052712
2025-11-14,0.0014543494029142234
2025-11-17,-0.03470806177653152
2025-11-18,0.00616811201426648
2025-11-19,0.008522692531740983
2025-11-20,0.002668513366761216
2025-11-21,0.038000948695724235
2025-11-24,-0.005270592313924571
2025-11-25,0.023628901850650363
2025-11-26,0.0
2025-11-28,0.005875660807330929
2025-12-01,0.011126577832359041
2025-12-02,-0.00646477288605618
2025-12-03,0.026027881581218493
2025-12-04,-0.0006747315410076116
2025-12-05,0.004050813042113299
2025-12-08,-0.01748260122537948
2025-12-09,0.001095064967891357
2025-12-10,0.029552596123820773
2025-12-11,-0.008239281650763486
2025-12-12,-0.0026798242081171875
2025-12-15,-0.010748407725019726
2025-12-16,0.008148971227654123
2025-12-17,-0.01360643198929501
2025-12-18,0.010925926756627957
2025-12-19,0.01877889991256443
2025-12-22,-0.009017440809275468
2025-12-23,-0.011909631614829497
2025-12-24,0.006229859298528373
2025-12-26,-0.01157474039848605
2025-12-29,-0.005582848464412482
2025-12-30,-0.013830007878924966
2025-12-31,-0.014162684419233518
2026-01-02,0.012253548476980347
2026-01-05,0.02838459089110046
2026-01-06,0.008388557564743993
2026-01-07,-0.019321072187195587
2026-01-08,0.025174410511491274
2026-01-09,-0.009875844228764308
2026-01-12,-0.008626439258488827
2026-01-13,0.0013595350807511508
2026-01-14,0.015207032313854674
2026-01-15,0.023940042984055276
2026-01-16,-0.017241391351508484
2026-01-20,-0.014088233254760274
2026-01-21,0.04138586567024016
2026-01-22,0.03430421134367667
2026-01-23,0.07284101994234238
2026-01-26,-0.0033829966569238756
2026-01-27,0.01018379815910353
2026-01-28,-0.006836732788215616
2026-01-29,0.042702203638003366
2026-01-30,0.010294226117252725
2026-02-02,0.008749644159198322
2026-02-03,0.0006586704266957621
2026-02-04,0.004718118485150136
2026-02-05,0.008736445284272198
2026-02-06,0.01461518138114859
2026-02-09,0.002240651624395129
2026-02-10,-0.016714540953719714
2026-02-11,-0.02999140890912999
2026-02-12,-0.014287295233197272
2026-02-13,0.0468803153811177
2026-02-17,0.009951354076523033
2026-02-18,-0.0023562186723415923
2026-02-19,0.014707477748500786
2026-02-20,0.012589884308537913
2026-02-23,-0.030404293764227153
2026-02-24,0.0005388009087017309
2026-02-25,0.015293425841573338
2026-02-26,0.0064707722606596185
2026-02-27,-0.043107081434308636
2026-03-02,0.012336221928656688
2026-03-03,-0.004569720651661946
2026-03-04,-0.00043722929374467867
2026-03-05,-0.004592706929068879
2026-03-06,-0.012303530093709436
2026-03-09,0.0017794811197529015
2026-03-10,-0.004996101949890086
2026-03-11,-0.006248678926231266
2026-03-12,0.008987813867841643
2026-03-13,0.015143111494642314
2026-03-16,-0.012175080812171113
2026-03-17,0.008771896364083265
2026-03-18,-0.005613671254954378
2026-03-19,0.011290724927884188
2026-03-20,-0.02232925191077495
2026-03-23,0.021719678845774304
2026-03-24,-0.005040530614221828
2026-03-25,-0.023788550922264395
2026-03-26,0.0020306432664125573
2026-03-27,-0.009569840228482507
2026-03-30,-0.0012504192579665396
2026-03-31,0.015593027533585602
2026-04-01,0.008853404469479687
2026-04-02,-0.0002221022336835743
2026-04-06,0.02288882208602283
2026-04-07,0.005974414321478605
2026-04-08,0.02505124004874726
2026-04-09,0.00021069500723625012
2026-04-10,-0.0004212208474011492
2026-04-13,0.003371588967776784
2026-04-14,0.017431471692196165
2026-04-15,-0.004747639810964266
2026-04-16,0.005392460957205136
2026-04-17,0.02475503437538662
2026-04-20,0.005838012069907084
2026-04-21,-0.021414981441933323
2026-04-22,0.007362717221587101
2026-04-23,-0.11014107500263293
2026-04-24,0.0043348584064693
2026-04-27,0.004089051258945986
2026-04-28,0.007579151064957879
2026-04-29,-0.029751894698273218
2026-04-30,0.004860031499173578
2026-05-01,-0.0039152325817115585
2026-05-04,-0.009017298637154392
2026-05-05,0.0013998178224114977
2026-05-06,0.017357916288772257
2026-05-07,0.0025192534638751596
2026-05-08,-0.014049225522938413
2026-05-11,-0.029309471718811375
2026-05-12,-0.014321611473980478
2026-05-13,-0.03220722017703037
2026-05-14,0.01626421826137925
2026-05-15,-0.01637327214795692
2026-05-18,0.008385443777665147
2026-05-19,-0.0014893884742802621
2026-05-20,0.026476149753892342
2026-05-21,0.0008476244974480185
2026-05-22,0.0010889063543306765
2026-05-26,0.013899017627203136
2026-05-27,-0.010251536802310057
2026-05-28,-0.007828535533800474
2026-05-29,-0.0016994574505950766
2026-06-01,-0.01617209790033225
2026-06-02,0.006179722591822534
2026-06-03,-0.04508051834062732
2026-06-04,0.016851135536746886
2026-06-05,0.01062609066827358
2026-06-08,0.006258622854522944
2026-06-09,0.009827055298279763
2026-06-10,0.00455787579741429
2026-06-11,0.017300563199043273
2026-06-12,0.015197134859273431
2026-06-15,-0.02542472895571468
2026-06-16,0.01548219299475928
2026-06-17,-0.027611080041962555
2026-06-18,0.012963000638985367
2026-06-22,0.005728136183153154
2026-06-23,0.029932153674059325
2026-06-24,0.01717848124685073
2026-06-25,0.004279962517564462
2026-06-26,0.003916194062201006
2026-06-29,-0.008490195755759933
2026-06-30,0.007405686220882446
2026-07-01,0.030209108161787235
2026-07-02,-0.010815042862071689
2026-07-06,0.01442739812539795
2026-07-07,0.004888916015624911
2026-07-08,-0.02377268319150949
2026-07-09,0.016196628047880024
2026-07-10,0.0056843750478325905
2026-07-13,0.006095482676506059
2026-07-14,0.002092998942070823
2026-07-15,-0.0010992467052789445
2026-07-16,0.022119450270529528
2026-07-17,-0.03359167968830523
2026-07-20,-0.004679208871924856
2026-07-21,-0.008282940386193927
2026-07-22,0.000790064289274861
2026-07-23,-0.06259158156052658
2026-07-24,0.03344560499802429
2026-07-27,0.0029103608330516284
2026-07-28,0.028903050721613255
2026-07-29,0.0025948032323706016
2026-07-30,-0.013165362464049646
2026-07-31,0.006157365271586501
2026-08-03,0.028445174489980962
2026-08-04,-0.01377410468319562
2026-08-05,-0.00011175571207222568
2026-08-06,-0.009610019341611098
2026-08-07,-0.020083480023217914
2026-08-10,0.002187708056930582
2026-08-11,0.0050551750548955
2026-08-12,-0.018632885462541604
2026-08-13,0.0032614884597963467
2026-08-14,0.00626960330601789
2026-08-17,-0.006692071573880631
