Date,CLSK
2024-12-30,-0.027607312010358154
2024-12-31,-0.031545760621936036
2025-01-02,0.026058606962443776
2025-01-03,0.14285718610767972
2025-01-06,0.05833334289951053
2025-01-07,-0.06299214766449068
2025-01-08,-0.057889811704086025
2025-01-10,0.0
2025-01-13,0.009910745915079344
2025-01-14,0.01570174756380216
2025-01-15,0.08212554555236706
2025-01-16,-0.001785670038388143
2025-01-17,0.06171731319755569
2025-01-21,-0.07666384635093426
2025-01-22,0.01642338545157651
2025-01-23,0.024236938578838796
2025-01-24,0.010517080382459243
2025-01-27,-0.10624453219130636
2025-01-28,-0.0247452796593165
2025-01-29,0.020895525787210767
2025-01-30,0.06920078190138113
2025-01-31,-0.04831364391471038
2025-02-03,0.014367871478313088
2025-02-04,0.023607176241532635
2025-02-05,-0.04889296360799977
2025-02-06,0.0067894948569575675
2025-02-07,0.09152213861187475
2025-02-10,-0.013239154416623489
2025-02-11,-0.08050094343807246
2025-02-12,0.023346374613485876
2025-02-13,0.014258518251258456
2025-02-14,-0.015932528123560274
2025-02-18,-0.040000007266089876
2025-02-19,-0.01884916486323207
2025-02-20,0.017189086996212355
2025-02-21,-0.08051693696127715
2025-02-24,-0.03783787907780822
2025-02-25,-0.08426966653329515
2025-02-26,-0.033128775058525184
2025-02-27,-0.04695429951593766
2025-02-28,0.06391471739113319
2025-03-03,-0.025031265956738324
2025-03-04,-0.0038510568829394076
2025-03-05,0.10180411579277249
2025-03-06,-0.04678369161184903
2025-03-07,0.08343562417226336
2025-03-10,-0.0962627306882029
2025-03-11,0.035087745506153345
2025-03-12,-0.019370441038567443
2025-03-13,-0.05061732159756693
2025-03-14,0.03641088828189121
2025-03-17,0.018820589625614614
2025-03-18,-0.06527090399517899
2025-03-19,0.055335977318886176
2025-03-20,-0.03245945336485101
2025-03-21,-0.03999999261671494
2025-03-24,0.18145159868949245
2025-03-25,-0.0068259863341398885
2025-03-26,-0.06987396204616347
2025-03-27,-0.03386700729596093
2025-03-28,-0.0834926386856143
2025-03-31,-0.06536860407348921
2025-04-01,0.12500002660921727
2025-04-02,0.06084662942669361
2025-04-03,-0.07605992213642065
2025-04-04,-0.012145705479624791
2025-04-07,0.01502727514995117
2025-04-08,-0.09286676623985146
2025-04-09,0.13204753316706763
2025-04-10,-0.06553079849286958
2025-04-11,0.051893391251101706
2025-04-14,0.03733336130777998
2025-04-15,-0.06426735045195031
2025-04-16,0.0
2025-04-17,0.03159340830287438
2025-04-21,-0.005326289942888751
2025-04-22,0.17402954539288795
2025-04-23,0.011402442711035965
2025-04-24,-0.00112742153448242
2025-04-25,0.016930087812310868
2025-04-28,-0.04883468622422249
2025-04-29,-0.015169208759649111
2025-04-30,-0.03199046416031859
2025-05-01,0.061199509832417176
2025-05-02,0.01614767498163605
2025-05-05,-0.08172533856248487
2025-05-06,0.0
2025-05-07,-0.007416615387517145
2025-05-08,0.08094652475960706
2025-05-09,0.05990777486255228
2025-05-12,0.045652183152326886
2025-05-13,0.03950105186709507
2025-05-14,-0.03900003433227539
2025-05-15,-0.02601456908755395
2025-05-16,0.044871804668745296
2025-05-19,0.006135012398253981
2025-05-20,-0.014227676946319434
2025-05-21,0.04226802633753568
2025-05-22,-0.02373885057054914
2025-05-23,-0.05167175631157028
2025-05-27,0.053418805378193435
2025-05-28,-0.07606491137067084
2025-05-29,-0.03622392273793107
2025-05-30,-0.01708423953214777
2025-06-02,-0.0023175501156951217
2025-06-03,0.06968645823399222
2025-06-04,0.03474480928325829
2025-06-05,-0.05351514055588702
2025-06-06,0.08536579434722791
2025-06-09,0.03370785750683436
2025-06-10,0.0009881649204468435
2025-06-11,-0.015794654057705304
2025-06-12,-0.026078256962707158
2025-06-13,-0.04222449493320013
2025-06-16,0.03440856863024777
2025-06-17,-0.07484410349210358
2025-06-18,0.031460752656947255
2025-06-20,-0.019607875728968494
2025-06-23,-0.016666624281141518
2025-06-24,0.1344632236259493
2025-06-25,0.0557769344366954
2025-06-26,0.019811323640523737
2025-06-27,-0.012951002579861148
2025-06-30,0.03373942400216823
2025-07-01,0.004533108970565358
2025-07-02,0.126353757055081
2025-07-03,-0.018429451175694056
2025-07-07,-0.0751020470444036
2025-07-08,0.023830578956910875
2025-07-09,0.07499998766800475
2025-07-10,0.03448270587759317
2025-07-11,-0.019379845534327478
2025-07-14,-0.003952508977731695
2025-07-15,-0.03253974513281743
2025-07-16,0.031173103160104576
2025-07-17,0.03261733153270696
2025-07-18,-0.015408306341949118
2025-07-21,-0.030516384804162078
2025-07-22,0.03631959619013658
2025-07-23,-0.030373858153276534
2025-07-24,-0.00883531392469461
2025-07-25,-0.04213942069154819
2025-07-28,0.01776650114795908
2025-07-29,-0.02493767226882293
2025-07-30,-0.026427917991485583
2025-07-31,-0.0043783003853611335
2025-08-01,-0.08179422291437
2025-08-04,0.01724140923472839
2025-08-05,0.019774015104513154
2025-08-06,0.015697144736060986
2025-08-07,-0.02545452117919922
2025-08-08,-0.06063438022513634
2025-08-11,-0.019860954848681334
2025-08-12,0.005065875513131202
2025-08-13,0.00504034176918533
2025-08-14,-0.002006063914543166
2025-08-15,-0.020100483728542673
2025-08-18,0.009230784880809306
2025-08-19,-0.04878053744586641
2025-08-20,0.013888901624924621
2025-08-21,-0.016859836804111517
2025-08-22,0.05251873259646578
2025-08-25,-0.03767819725637034
2025-08-26,0.024338677307182754
2025-08-27,-0.010330617594738523
2025-08-28,-0.0031314961597189717
2025-08-29,-0.008376955194584035
2025-09-02,0.01795143310458247
2025-09-03,-0.020746966371011144
2025-09-04,-0.0381355585465637
2025-09-05,0.017621128717675516
2025-09-08,-0.007575724735732314
2025-09-09,0.05452562659106053
2025-09-10,0.037228506084481694
2025-09-11,0.016949160600185476
2025-09-12,0.014705938726424117
2025-09-15,-0.0057971417782866075
2025-09-16,0.08843535964875127
2025-09-17,0.02142855135761934
2025-09-18,0.17657347306440996
2025-09-19,0.011887061438235813
2025-09-22,0.008810564358837869
2025-09-23,0.012372640402170232
2025-09-24,0.03882098977545945
2025-09-25,-0.05328716361612995
2025-09-26,-0.05263159729290334
2025-09-29,0.14737653100232562
2025-09-30,-0.02488230587805218
2025-10-01,0.006206907075027024
2025-10-02,0.03769706545460916
2025-10-03,0.0528401069299429
2025-10-06,0.0934755811804513
2025-10-07,0.030407273093362663
2025-10-08,0.056792901434249865
2025-10-09,0.05848264684524729
2025-10-10,-0.040318539561486455
2025-10-13,0.03941909760450679
2025-10-14,0.09680631427545694
2025-10-15,0.05550506124255339
2025-10-16,-0.13836210716635255
2025-10-17,-0.023261638714960342
2025-10-20,0.04481434146454877
2025-10-21,-0.0799019211395473
2025-10-22,-0.10175811405599045
2025-10-23,0.048042671211118826
2025-10-24,0.09592527942873241
2025-10-27,0.043119080903199825
2025-10-28,-0.051980252710465025
2025-10-29,-0.013577035721204167
2025-10-30,-0.06352561643005727
2025-10-31,0.006218128868405337
2025-11-03,-0.02134826837382231
2025-11-04,-0.06888638103810785
2025-11-05,0.02219485977753166
2025-11-06,-0.07117010317283656
2025-11-07,0.011038966266557093
2025-11-10,-0.03468207915460242
2025-11-11,-0.06553557379754715
2025-11-12,-0.050907806956492
2025-11-13,-0.10127534802673843
2025-11-14,-0.08514186503040133
2025-11-17,-0.03193434126382555
2025-11-18,0.01885021389360597
2025-11-19,-0.05457910542882394
2025-11-20,-0.04305288870462387
2025-11-21,-0.005112494079759333
2025-11-24,0.1798561235695375
2025-11-25,0.029616739211268284
2025-11-26,0.13790187449452018
2025-11-28,0.12267662420842385
2025-12-01,-0.06754969748314621
2025-12-02,-0.026278401105395366
2025-12-03,0.05689275935819871
2025-12-04,0.037267078701365364
2025-12-05,-0.0874916569358678
2025-12-08,0.012759765861310779
2025-12-09,0.06911447188037467
2025-12-10,-0.021548864665205225
2025-12-11,0.019958703866660654
2025-12-12,-0.05330634130369993
2025-12-15,-0.150748382849061
2025-12-16,-0.004616055841533351
2025-12-17,-0.0320404827522045
2025-12-18,-0.0243902216146471
2025-12-19,0.0741071373072204
2025-12-22,0.005818840403352787
2025-12-23,-0.04876034165184284
2025-12-24,-0.009556959875251958
2025-12-26,-0.04298243750128605
2025-12-29,-0.01741517718062746
2025-12-30,-0.027985091722205202
2025-12-31,-0.028790805042063106
2026-01-02,0.14130437957972175
2026-01-05,0.06493506386273751
2026-01-06,-0.02520328575687436
2026-01-07,-0.005004125695390993
2026-01-08,0.005029292909267902
2026-01-09,-0.0316930877143361
2026-01-12,0.03014645924372883
2026-01-13,0.049331116279770715
2026-01-14,0.0629482031750288
2026-01-15,-0.04572718166223
2026-01-16,0.05027496986149327
2026-01-20,-0.045624507247461255
2026-01-21,0.00391851017539091
2026-01-22,0.029664258260654552
2026-01-23,0.039423841873129195
2026-01-26,-0.09263314764624342
2026-01-27,0.06672033001425537
2026-01-28,0.013564381710036377
2026-01-29,-0.06394049582698347
2026-01-30,-0.0595710874432227
2026-02-02,-0.06756758280615438
2026-02-03,0.028985479703797834
2026-02-04,-0.10035206198077318
2026-02-05,-0.19129157266396224
2026-02-06,0.21960066606042306
2026-02-09,0.010912664435497543
2026-02-10,-0.015701653974561913
2026-02-11,-0.04087735377143975
2026-02-12,-0.03222447709253451
2026-02-13,0.058002141516043215
2026-02-17,-0.05786808390087461
2026-02-18,-0.0010775081352635274
2026-02-19,0.05933109060419972
2026-02-20,-0.01731161726853714
2026-02-23,0.017616588913382802
2026-02-24,0.05397155836215073
2026-02-25,0.009661780107220519
2026-02-26,-0.0009569597190776102
2026-02-27,-0.04693484586329588
2026-03-02,0.060301547032294955
2026-03-03,-0.06255922611183728
2026-03-04,0.07785636778154625
2026-03-05,-0.06660413211162819
2026-03-06,-0.07437183771894129
2026-03-09,0.04343101160407303
2026-03-10,0.0020812131611029905
2026-03-11,0.018691620253031616
2026-03-12,-0.02650358998577851
2026-03-13,0.02198953235107881
2026-03-16,0.026639367088582944
2026-03-17,0.008981955569058009
2026-03-18,-0.022749708214324538
2026-03-19,-0.005060747991468051
2026-03-20,-0.0437436732973715
2026-03-23,0.06170212204718606
2026-03-24,-0.04008012393562088
2026-03-25,0.039665983034153474
2026-03-26,-0.06626504466709826
2026-03-27,-0.06881723980611909
2026-03-30,-0.0554271998491741
2026-03-31,0.04034228745654844
2026-04-01,0.01292592875660814
2026-04-02,0.019721586838851612
2026-04-06,0.035267397151540925
2026-04-07,-0.0043956000193671185
2026-04-08,0.09050768839356316
2026-04-09,0.03238863270421399
2026-04-10,-0.017646995575231528
2026-04-13,0.07385226919274235
2026-04-14,0.04739778978005038
2026-04-15,-0.0008873317192233943
2026-04-16,0.014209577634084702
2026-04-17,0.04816113722070603
2026-04-20,0.006683368581570814
2026-04-21,-0.04481327413324265
2026-04-22,0.06081666336622993
2026-04-23,0.0016379610177619242
2026-04-24,0.04333611663803816
2026-04-27,-0.039968669258129585
2026-04-28,-0.037551023522201854
2026-04-29,-0.03562341625554455
2026-04-30,0.1020228548010289
2026-05-01,-0.02873101870305328
2026-05-04,0.05340999297086424
2026-05-05,0.04602185387150115
2026-05-06,0.08128263721033835
2026-05-07,-0.0358621005354256
2026-05-08,0.015736786425789573
2026-05-11,0.007042280479784058
2026-05-12,-0.058041951932547575
2026-05-13,-0.01262064386962658
2026-05-14,0.051127770056362154
2026-05-15,-0.06223175350833465
2026-05-18,0.02517161955362668
2026-05-19,0.09300595528473599
2026-05-20,0.04833220275207428
2026-05-21,0.02337666358889967
2026-05-22,0.013324875323423191
2026-05-26,0.07263612237582073
2026-05-27,0.05312328075560857
2026-05-28,0.005543152386152439
2026-05-29,0.008269103138145661
2026-06-01,0.02843075584395316
2026-06-02,-0.06539072712167693
2026-06-03,0.0017065237073778938
2026-06-04,-0.0471323052208279
2026-06-05,-0.07091778816223104
2026-06-08,0.05965364310925958
2026-06-09,-0.03329298883138876
2026-06-10,-0.06700066566107887
2026-06-11,0.08523493223343759
2026-06-12,0.019171271767453923
2026-06-15,0.040048535542771546
2026-06-16,0.007001216073897476
2026-06-17,-0.027809938347111096
2026-06-18,0.02741353192188778
2026-06-22,0.012181032169913397
2026-06-23,-0.01489972593204858
2026-06-24,-0.05584647830110834
2026-06-25,-0.022181125497902632
2026-06-26,0.028985509859111636
2026-06-29,-0.05878751026528495
2026-06-30,-0.053350663690937994
2026-07-01,-0.0639175459095861
2026-07-02,-0.07342143967712311
2026-07-06,0.07052300724195493
2026-07-07,-0.07623987188716408
2026-07-08,-0.006410250532086215
2026-07-09,0.03951618869892837
2026-07-10,-0.0031031777182027875
2026-07-13,-0.03813235099191792
2026-07-14,0.08818771706025408
2026-07-15,0.050557644224452636
2026-07-16,-0.08704886666303568
2026-07-17,0.0100775285492396
2026-07-20,0.10667692799758743
2026-07-21,0.0665742047897202
2026-07-22,-0.003576092637615713
2026-07-23,0.018597053896196813
2026-07-24,-0.0698269841695558
2026-07-27,-0.03409096581458637
2026-07-28,-0.038859186532445356
2026-07-29,-0.10905039786897641
2026-07-30,0.21065775893051253
2026-07-31,-0.05364509869446965
2026-08-03,0.06468018712531354
2026-08-04,-0.032764474725937465
2026-08-05,-0.04728299736672814
2026-08-06,-0.05555555555555558
2026-08-07,-0.03529410268746169
2026-08-10,-0.05772357944203854
2026-08-11,-0.006039662976931814
2026-08-12,0.0572916511446242
2026-08-13,-0.05418717823279917
2026-08-14,0.04947913820958916
2026-08-17,-0.005781680050711224
