Date,RIOT
2024-12-27,-0.04848488401462692
2024-12-30,-0.04458596736333775
2024-12-31,-0.027619043986002567
2025-01-02,0.02448579814553775
2025-01-03,0.17973232386086746
2025-01-06,0.044570517336624205
2025-01-07,-0.03723820660402799
2025-01-08,-0.03142622034195797
2025-01-10,-0.001663931530947127
2025-01-13,-0.019166628519693973
2025-01-14,0.039931970694569774
2025-01-15,0.09967322629429742
2025-01-16,-0.012630020491244287
2025-01-17,0.007524483202164145
2025-01-21,-0.04854373080944152
2025-01-22,0.03139721973240528
2025-01-23,-0.011415568362661
2025-01-24,0.04234027716903643
2025-01-27,-0.1543574710839114
2025-01-28,-0.04366812299816891
2025-01-29,0.024657576480979992
2025-01-30,0.060606001365232975
2025-01-31,-0.001680630649618764
2025-02-03,0.009259230270842744
2025-02-04,0.025020867094385668
2025-02-05,-0.04475184641513508
2025-02-06,-0.011073263796881339
2025-02-07,0.0025840385471720406
2025-02-10,-0.0008591261672575845
2025-02-11,-0.0421323960702058
2025-02-12,0.0017952875649005495
2025-02-13,0.09587811016613412
2025-02-14,0.0032707209341422683
2025-02-18,-0.05786471162661855
2025-02-19,0.0
2025-02-20,0.003460204186943816
2025-02-21,-0.09827588843392066
2025-02-24,-0.04493310375857995
2025-02-25,-0.06706707624067854
2025-02-26,-0.040772545802973514
2025-02-27,-0.03131988211560821
2025-02-28,0.07159352153387832
2025-03-03,-0.04525863021328702
2025-03-04,-0.05079004816055488
2025-03-05,0.05588588294367636
2025-03-06,-0.08614868620088056
2025-03-07,0.031423305192007644
2025-03-10,-0.09677418803518134
2025-03-11,0.021164001140624666
2025-03-12,0.016839393519943346
2025-03-13,-0.06878980489341835
2025-03-14,0.06976747371736836
2025-03-17,-0.007672626785479197
2025-03-18,-0.046391768414455026
2025-03-19,0.05135136615454994
2025-03-20,-0.00257069156647316
2025-03-21,0.02448448128598546
2025-03-24,0.09685540581602203
2025-03-25,-0.024082572444522055
2025-03-26,-0.07168038978943181
2025-03-27,-0.016455710490073328
2025-03-28,-0.04633206362910147
2025-03-31,-0.03913629795205842
2025-04-01,0.05898877570852168
2025-04-02,0.06366054354630002
2025-04-03,-0.08977558926842955
2025-04-04,-0.021917852064214927
2025-04-07,-0.004201643351844697
2025-04-08,-0.08016879900952001
2025-04-09,0.12767584755618033
2025-04-10,-0.07932203907077595
2025-04-11,0.039764356766333275
2025-04-14,-0.007082112507499572
2025-04-15,-0.0656205453819717
2025-04-16,-0.029007641479036672
2025-04-17,0.01572325511529682
2025-04-21,-0.026315801128494964
2025-04-22,0.1319554735675288
2025-04-23,0.053370803447854165
2025-04-24,0.03866666158040366
2025-04-25,-0.0025673916591080204
2025-04-28,-0.01801800087892691
2025-04-29,-0.027522940366608406
2025-04-30,-0.02425880098719424
2025-05-01,0.0732044511828065
2025-05-02,0.07979412663039809
2025-05-05,-0.058402887712071805
2025-05-06,-0.005063286249386678
2025-05-07,-0.00254452679221151
2025-05-08,0.07653053777012464
2025-05-09,0.0047393322087359024
2025-05-12,0.025943429116128236
2025-05-13,0.041379381407362414
2025-05-14,-0.016556353781155386
2025-05-15,-0.023569028254020297
2025-05-16,0.051724117141462855
2025-05-19,-0.019672061093525595
2025-05-20,-0.004459304421657095
2025-05-21,-0.010078404200694946
2025-05-22,0.011312152270284148
2025-05-23,-0.04362409484942242
2025-05-27,0.0690058642603586
2025-05-28,-0.0831510066011163
2025-05-29,-0.023866325362034924
2025-05-30,-0.013447506876248072
2025-06-02,0.050805435305662616
2025-06-03,0.0648585165595208
2025-06-04,0.05204875757777705
2025-06-05,-0.053684234619140625
2025-06-06,0.09566191682389769
2025-06-09,0.027411116104857136
2025-06-10,0.03260868848199827
2025-06-11,0.009569414669373
2025-06-12,-0.03222750203232061
2025-06-13,-0.0479921419478363
2025-06-16,0.04629627540151193
2025-06-17,-0.05014751475475743
2025-06-18,0.028985480061493263
2025-06-20,-0.038229293441473966
2025-06-23,-0.030334722711722883
2025-06-24,0.08090614487207182
2025-06-25,-0.001996053577839385
2025-06-26,0.051000022888183505
2025-06-27,0.003805895431201467
2025-06-30,0.07109004610811853
2025-07-01,-0.0026548435809575777
2025-07-02,0.08251990361374006
2025-07-03,-0.002458994544279447
2025-07-07,-0.05094493686707391
2025-07-08,0.00173155876702058
2025-07-09,0.057908391872617315
2025-07-10,0.028594802942365716
2025-07-11,-0.013502785880348367
2025-07-14,0.007246389052740554
2025-07-15,-0.03277376817832034
2025-07-16,0.03884291723447064
2025-07-17,0.06046143574647589
2025-07-18,0.03975992018039243
2025-07-21,0.01154406962841037
2025-07-22,0.017831668462005013
2025-07-23,0.0049053743923417326
2025-07-24,0.024407212278323875
2025-07-25,-0.010211002233831201
2025-07-28,-0.002063255367943495
2025-07-29,-0.06271535720590637
2025-07-30,-0.005882347166332291
2025-07-31,-0.008136139543427068
2025-08-01,-0.1774795034692126
2025-08-04,0.035358146216173614
2025-08-05,-0.02539404202413431
2025-08-06,0.04761902313761257
2025-08-07,-0.006861057011403715
2025-08-08,-0.04317789320329979
2025-08-11,0.0027075571460071224
2025-08-12,0.029702964347773086
2025-08-13,0.013111938610714802
2025-08-14,0.056945628880318955
2025-08-15,-0.0751020470444036
2025-08-18,0.08737862116369133
2025-08-19,-0.029220752077492973
2025-08-20,0.04682277741058116
2025-08-21,-0.0199680503881271
2025-08-22,0.07742459444359984
2025-08-25,0.004538537422879241
2025-08-26,0.030873483106643063
2025-08-27,-0.010226398388575975
2025-08-28,0.018450184242133405
2025-08-29,-0.002898547920302419
2025-09-02,0.023982552195994433
2025-09-03,-0.04542230918324053
2025-09-04,-0.021561335759518685
2025-09-05,0.009878428263544459
2025-09-08,0.011286653044456418
2025-09-09,0.1316964667429843
2025-09-10,0.07823797353049033
2025-09-11,-0.045731708380808755
2025-09-12,0.015335509945208603
2025-09-15,0.04971679954588537
2025-09-16,0.050359720456794044
2025-09-17,0.005707784181330444
2025-09-18,-0.00624294013123039
2025-09-19,-0.002855576456629927
2025-09-22,0.0022910033003906705
2025-09-23,-0.024571446010044684
2025-09-24,0.053895728924523434
2025-09-25,-0.06948304702075636
2025-09-26,0.05675034503754928
2025-09-29,0.11814585016908974
2025-09-30,-0.03791708665138538
2025-10-01,-0.0052548806022851835
2025-10-02,0.016904368180951757
2025-10-03,0.009870157613382613
2025-10-06,0.10905344000226047
2025-10-07,-0.0041744042123035285
2025-10-08,0.0242198637351716
2025-10-09,0.013187854413178934
2025-10-10,-0.05700181412134797
2025-10-13,0.03284152910712934
2025-10-14,0.022580633819839102
2025-10-15,-0.0027039825077482815
2025-10-16,-0.11658382383854915
2025-10-17,0.024552504773249995
2025-10-20,0.09885169617375222
2025-10-21,-0.06088142383703943
2025-10-22,-0.08127722781687574
2025-10-23,0.07898894250021771
2025-10-24,0.045388009544376384
2025-10-27,0.07376283464418276
2025-10-28,-0.06282607368800952
2025-10-29,0.028531652164741184
2025-10-30,-0.048714475416754
2025-10-31,-0.06211472055307865
2025-11-03,0.047522679174810456
2025-11-04,-0.06973936982193263
2025-11-05,-0.015823621852763314
2025-11-06,-0.08592510383588237
2025-11-07,-0.019031137301161127
2025-11-10,0.018224542138219668
2025-11-11,-0.06812934907431922
2025-11-12,-0.04213131209519061
2025-11-13,-0.10219921861626546
2025-11-14,0.005043205637397019
2025-11-17,-0.005017899339161747
2025-11-18,0.004322728058190561
2025-11-19,-0.04232419057916137
2025-11-20,-0.04269667657011589
2025-11-21,-0.005477284529484483
2025-11-24,0.09205350690656044
2025-11-25,0.03674353203723868
2025-11-26,0.03961081870916772
2025-11-28,0.07820849730188573
2025-12-01,-0.04029756059202305
2025-12-02,-0.01679581930852947
2025-12-03,0.027595273910986373
2025-12-04,-0.0031969430714373637
2025-12-05,-0.04169342949600241
2025-12-08,0.00133871876341507
2025-12-09,0.03676471853826202
2025-12-10,0.003868437463376395
2025-12-11,0.011560713468454109
2025-12-12,-0.028571416461278476
2025-12-15,-0.10392157730499496
2025-12-16,-0.01750545371629353
2025-12-17,-0.03786193160887974
2025-12-18,0.03240741319889673
2025-12-19,0.08370701614197107
2025-12-22,-0.006896578032395073
2025-12-23,-0.050694413998243926
2025-12-24,0.018288222282715427
2025-12-26,-0.03448279405745791
2025-12-29,-0.017113061712593303
2025-12-30,-0.03860713303626728
2025-12-31,-0.0023621837339955487
2026-01-02,0.11760061263977506
2026-01-05,0.044491533985154375
2026-01-06,0.012846489578996367
2026-01-07,0.019359207235599918
2026-01-08,-0.009168326072418242
2026-01-09,0.01255780429254294
2026-01-12,0.07375986231233389
2026-01-13,0.018237034841750432
2026-01-14,0.03343280393685877
2026-01-15,-0.04274984367123302
2026-01-16,0.16113458813930714
2026-01-20,-0.05925152823336988
2026-01-21,-0.046961346052784236
2026-01-22,-0.009855076886605474
2026-01-23,0.01170964659442797
2026-01-26,-0.06076395270172941
2026-01-27,0.08133085225228154
2026-01-28,0.0
2026-01-29,-0.03304843013789205
2026-01-30,-0.0883912261060178
2026-02-02,-0.009696222987421899
2026-02-03,0.0013055129348615857
2026-02-04,-0.07822684467592356
2026-02-05,-0.14710041536090068
2026-02-06,0.19817573022310042
2026-02-09,0.035986191323701844
2026-02-10,-0.009352060175382926
2026-02-11,-0.002022908504755838
2026-02-12,-0.04054056579305587
2026-02-13,0.0718310191172078
2026-02-17,-0.037450764684500926
2026-02-18,0.057337895867615396
2026-02-19,0.04712714996919809
2026-02-20,-0.03329217207389845
2026-02-23,-0.0019133090600518265
2026-02-24,0.05431312474048178
2026-02-25,0.03515151052763965
2026-02-26,0.0005854934968680947
2026-02-27,-0.04681095552473735
2026-03-02,0.008594191637828041
2026-03-03,-0.06938529045331976
2026-03-04,0.08109880496312316
2026-03-05,-0.05626135913757835
2026-03-06,-0.09198720413630557
2026-03-09,0.037769138641220446
2026-03-10,-0.004081596375570484
2026-03-11,0.011612026796944841
2026-03-12,-0.020931830576188637
2026-03-13,-0.03172414056186024
2026-03-16,0.025641001257505014
2026-03-17,0.01944449264326331
2026-03-18,-0.03950953076626018
2026-03-19,0.0028368766504143217
2026-03-20,-0.053748246847867054
2026-03-23,0.07399101365101379
2026-03-24,-0.002783574263853894
2026-03-25,0.05792044159979293
2026-03-26,-0.07618731824514868
2026-03-27,-0.0860406935993916
2026-03-30,-0.07578126973239663
2026-03-31,0.04480133021041932
2026-04-01,0.01537221192032745
2026-04-02,0.02470115228932368
2026-04-06,0.05132199212336186
2026-04-07,0.04955614644486883
2026-04-08,0.1353066304964894
2026-04-09,0.036002476830036434
2026-04-10,-0.005392459539125594
2026-04-13,0.04638556867885435
2026-04-14,0.0431778908326812
2026-04-15,-0.03863138689396817
2026-04-16,-0.028702640517230926
2026-04-17,0.07033100051369878
2026-04-20,0.0
2026-04-21,-0.038652718903793626
2026-04-22,0.061458914658363284
2026-04-23,-0.014610414743062128
2026-04-24,0.02196603767102756
2026-04-27,-0.01773239725325393
2026-04-28,-0.0935449085114386
2026-04-29,-0.03560652766772121
2026-04-30,0.07884857728259398
2026-05-01,0.07308586111426107
2026-05-04,0.009729746225717983
2026-05-05,0.0894004308892451
2026-05-06,0.16461918027874667
2026-05-07,0.01729957106386415
2026-05-08,-0.0012443254204076437
2026-05-11,0.05232559106619439
2026-05-12,-0.03275453507135395
2026-05-13,0.01672785979532465
2026-05-14,-0.012038492622073904
2026-05-15,-0.045897686011225125
2026-05-18,-0.013197082544187166
2026-05-19,-0.0230802347009742
2026-05-20,0.04526383739501583
2026-05-21,0.03379802427046741
2026-05-22,0.0008173460696729862
2026-05-26,0.06492446580024169
2026-05-27,0.03297548362221603
2026-05-28,0.02969559098743102
2026-05-29,-0.022710856739895702
2026-06-01,0.042050880264943524
2026-06-02,-0.03292036478498339
2026-06-03,0.012079060299864164
2026-06-04,-0.006509956877364664
2026-06-05,-0.1022933941092713
2026-06-08,0.04176807352063294
2026-06-09,-0.01537565004095709
2026-06-10,-0.04803321403135985
2026-06-11,0.08554815085004952
2026-06-12,0.017980154234021883
2026-06-15,0.028936434902429253
2026-06-16,0.0014609538624332785
2026-06-17,0.00036470564748403156
2026-06-18,0.024425813665321927
2026-06-22,0.018861166266971985
2026-06-23,0.0020957518354816074
2026-06-24,-0.044266310007769705
2026-06-25,0.012399713772496934
2026-06-26,0.029178654872619614
2026-06-29,-0.028701424696646827
2026-06-30,-0.013333363575978363
2026-07-01,-0.12490869909136226
2026-07-02,-0.07721195929928037
2026-07-06,0.03437359601546186
2026-07-07,-0.07433321821410288
2026-07-08,-0.0037789288340928096
2026-07-09,0.01991465496705591
2026-07-10,-0.025337055811006648
2026-07-13,-0.036966354061037654
2026-07-14,0.0
2026-07-15,-0.004457659742805542
2026-07-16,-0.06368162499268137
2026-07-17,-0.02975555127646423
2026-07-20,0.0898137661057885
2026-07-21,0.07989950668679069
2026-07-22,0.08794785527120075
2026-07-23,0.020530430573771685
2026-07-24,-0.05574182270259609
2026-07-27,-0.02485580808805532
2026-07-28,-0.033227108104304626
2026-07-29,-0.14124293937513854
2026-07-30,0.21271935947383946
2026-07-31,-0.08815554651701507
2026-08-03,0.06197322733127497
2026-08-04,0.006535919194667894
2026-08-05,-0.0027829066525332236
2026-08-06,-0.013488414675690397
2026-08-07,-0.03253176126792556
2026-08-10,-0.05458093636687278
2026-08-11,0.043298977788924775
2026-08-12,0.003952565445193956
2026-08-13,-0.054626015109355275
2026-08-14,-0.010150947637568186
2026-08-17,0.009802859488334814
